onset	duration	trial_type	value	sample
264.992	3.0	0Back	1	2366
266.448	3.0	0Back	1	2379
268.016	3.0	0Back	1	2393
269.584	3.0	0Back	1	2407
271.152	3.0	0Back	1	2421
272.608	3.0	0Back	1	2434
274.176	3.0	0Back	1	2448
320.096	3.0	2Back_block1	2	2858
321.55199999999996	3.0	2Back_block1	2	2871
323.12	3.0	2Back_block1	2	2885
324.8	3.0	2Back_block1	2	2900
326.256	3.0	2Back_block1	2	2913
327.712	3.0	2Back_block1	2	2926
329.28	3.0	2Back_block1	2	2940
330.848	3.0	2Back_block1	2	2954
332.416	3.0	2Back_block1	2	2968
333.872	3.0	2Back_block1	2	2981
335.44	3.0	2Back_block1	2	2995
337.008	3.0	2Back_block1	2	3009
338.57599999999996	3.0	2Back_block1	2	3023
340.032	3.0	2Back_block1	2	3036
341.59999999999997	3.0	2Back_block1	2	3050
343.168	3.0	2Back_block1	2	3064
344.62399999999997	3.0	2Back_block1	2	3077
346.192	3.0	2Back_block1	2	3091
347.76	3.0	2Back_block1	2	3105
349.328	3.0	2Back_block1	2	3119
350.784	3.0	2Back_block1	2	3132
352.352	3.0	2Back_block1	2	3146
353.92	3.0	2Back_block1	2	3160
355.376	3.0	2Back_block1	2	3173
356.944	3.0	2Back_block1	2	3187
358.512	3.0	2Back_block1	2	3201
359.968	3.0	2Back_block1	2	3214
361.536	3.0	2Back_block1	2	3228
363.104	3.0	2Back_block1	2	3242
364.67199999999997	3.0	2Back_block1	2	3256
366.128	3.0	2Back_block1	2	3269
367.69599999999997	3.0	2Back_block1	2	3283
369.264	3.0	2Back_block1	2	3297
370.832	3.0	2Back_block1	2	3311
372.4	3.0	2Back_block1	2	3325
373.856	3.0	2Back_block1	2	3338
375.424	3.0	2Back_block1	2	3352
376.88	3.0	2Back_block1	2	3365
378.448	3.0	2Back_block1	2	3379
380.01599999999996	3.0	2Back_block1	2	3393
381.584	3.0	2Back_block1	2	3407
383.03999999999996	3.0	2Back_block1	2	3420
384.608	3.0	2Back_block1	2	3434
386.176	3.0	2Back_block1	2	3448
387.632	3.0	2Back_block1	2	3461
389.2	3.0	2Back_block1	2	3475
390.768	3.0	2Back_block1	2	3489
392.224	3.0	2Back_block1	2	3502
393.792	3.0	2Back_block1	2	3516
395.36	3.0	2Back_block1	2	3530
396.928	3.0	2Back_block1	2	3544
398.384	3.0	2Back_block1	2	3557
399.952	3.0	2Back_block1	2	3571
401.52	3.0	2Back_block1	2	3585
403.08799999999997	3.0	2Back_block1	2	3599
404.544	3.0	2Back_block1	2	3612
406.11199999999997	3.0	2Back_block1	2	3626
407.68	3.0	2Back_block1	2	3640
409.13599999999997	3.0	2Back_block1	2	3653
410.704	3.0	2Back_block1	2	3667
412.272	3.0	2Back_block1	2	3681
413.728	3.0	2Back_block1	2	3694
415.296	3.0	2Back_block1	2	3708
416.864	3.0	2Back_block1	2	3722
418.32	3.0	2Back_block1	2	3735
419.888	3.0	2Back_block1	2	3749
421.45599999999996	3.0	2Back_block1	2	3763
423.024	3.0	2Back_block1	2	3777
424.47999999999996	3.0	2Back_block1	2	3790
426.048	3.0	2Back_block1	2	3804
427.616	3.0	2Back_block1	2	3818
429.18399999999997	3.0	2Back_block1	2	3832
430.752	3.0	2Back_block1	2	3846
432.20799999999997	3.0	2Back_block1	2	3859
433.776	3.0	2Back_block1	2	3873
435.344	3.0	2Back_block1	2	3887
436.8	3.0	2Back_block1	2	3900
438.368	3.0	2Back_block1	2	3914
439.936	3.0	2Back_block1	2	3928
441.392	3.0	2Back_block1	2	3941
442.96	3.0	2Back_block1	2	3955
444.52799999999996	3.0	2Back_block1	2	3969
445.984	3.0	2Back_block1	2	3982
447.55199999999996	3.0	2Back_block1	2	3996
449.12	3.0	2Back_block1	2	4010
450.57599999999996	3.0	2Back_block1	2	4023
452.144	3.0	2Back_block1	2	4037
453.712	3.0	2Back_block1	2	4051
455.28	3.0	2Back_block1	2	4065
456.736	3.0	2Back_block1	2	4078
458.304	3.0	2Back_block1	2	4092
459.872	3.0	2Back_block1	2	4106
461.44	3.0	2Back_block1	2	4120
462.896	3.0	2Back_block1	2	4133
464.464	3.0	2Back_block1	2	4147
466.032	3.0	2Back_block1	2	4161
467.488	3.0	2Back_block1	2	4174
469.056	3.0	2Back_block1	2	4188
470.62399999999997	3.0	2Back_block1	2	4202
472.192	3.0	2Back_block1	2	4216
473.64799999999997	3.0	2Back_block1	2	4229
475.216	3.0	2Back_block1	2	4243
476.784	3.0	2Back_block1	2	4257
478.24	3.0	2Back_block1	2	4270
479.808	3.0	2Back_block1	2	4284
481.376	3.0	2Back_block1	2	4298
482.832	3.0	2Back_block1	2	4311
484.4	3.0	2Back_block1	2	4325
485.96799999999996	3.0	2Back_block1	2	4339
487.536	3.0	2Back_block1	2	4353
489.104	3.0	2Back_block1	2	4367
490.56	3.0	2Back_block1	2	4380
492.128	3.0	2Back_block1	2	4394
493.69599999999997	3.0	2Back_block1	2	4408
495.152	3.0	2Back_block1	2	4421
496.71999999999997	3.0	2Back_block1	2	4435
498.288	3.0	2Back_block1	2	4449
499.856	3.0	2Back_block1	2	4463
501.312	3.0	2Back_block1	2	4476
502.88	3.0	2Back_block1	2	4490
504.336	3.0	2Back_block1	2	4503
505.904	3.0	2Back_block1	2	4517
507.472	3.0	2Back_block1	2	4531
508.928	3.0	2Back_block1	2	4544
510.496	3.0	2Back_block1	2	4558
512.064	3.0	2Back_block1	2	4572
513.632	3.0	2Back_block1	2	4586
515.088	3.0	2Back_block1	2	4599
516.656	3.0	2Back_block1	2	4613
518.2239999999999	3.0	2Back_block1	2	4627
519.792	3.0	2Back_block1	2	4641
521.36	3.0	2Back_block1	2	4655
522.816	3.0	2Back_block1	2	4668
524.384	3.0	2Back_block1	2	4682
525.952	3.0	2Back_block1	2	4696
527.408	3.0	2Back_block1	2	4709
528.976	3.0	2Back_block1	2	4723
530.544	3.0	2Back_block1	2	4737
532.0	3.0	2Back_block1	2	4750
533.568	3.0	2Back_block1	2	4764
535.136	3.0	2Back_block1	2	4778
536.592	3.0	2Back_block1	2	4791
538.16	3.0	2Back_block1	2	4805
539.728	3.0	2Back_block1	2	4819
541.184	3.0	2Back_block1	2	4832
542.752	3.0	2Back_block1	2	4846
544.3199999999999	3.0	2Back_block1	2	4860
545.888	3.0	2Back_block1	2	4874
547.456	3.0	2Back_block1	2	4888
548.912	3.0	2Back_block1	2	4901
550.48	3.0	2Back_block1	2	4915
552.048	3.0	2Back_block1	2	4929
553.616	3.0	2Back_block1	2	4943
555.072	3.0	2Back_block1	2	4956
556.64	3.0	2Back_block1	2	4970
558.208	3.0	2Back_block1	2	4984
559.664	3.0	2Back_block1	2	4997
561.232	3.0	2Back_block1	2	5011
562.8	3.0	2Back_block1	2	5025
564.256	3.0	2Back_block1	2	5038
565.824	3.0	2Back_block1	2	5052
567.3919999999999	3.0	2Back_block1	2	5066
568.848	3.0	2Back_block1	2	5079
570.4159999999999	3.0	2Back_block1	2	5093
571.984	3.0	2Back_block1	2	5107
573.4399999999999	3.0	2Back_block1	2	5120
575.008	3.0	2Back_block1	2	5134
576.576	3.0	2Back_block1	2	5148
578.144	3.0	2Back_block1	2	5162
579.712	3.0	2Back_block1	2	5176
581.168	3.0	2Back_block1	2	5189
582.736	3.0	2Back_block1	2	5203
584.304	3.0	2Back_block1	2	5217
585.872	3.0	2Back_block1	2	5231
587.328	3.0	2Back_block1	2	5244
588.896	3.0	2Back_block1	2	5258
590.4639999999999	3.0	2Back_block1	2	5272
591.92	3.0	2Back_block1	2	5285
593.4879999999999	3.0	2Back_block1	2	5299
595.0559999999999	3.0	2Back_block1	2	5313
596.512	3.0	2Back_block1	2	5326
598.0799999999999	3.0	2Back_block1	2	5340
599.648	3.0	2Back_block1	2	5354
601.1039999999999	3.0	2Back_block1	2	5367
602.672	3.0	2Back_block1	2	5381
604.24	3.0	2Back_block1	2	5395
605.808	3.0	2Back_block1	2	5409
607.264	3.0	2Back_block1	2	5422
608.832	3.0	2Back_block1	2	5436
610.4	3.0	2Back_block1	2	5450
611.968	3.0	2Back_block1	2	5464
613.424	3.0	2Back_block1	2	5477
614.992	3.0	2Back_block1	2	5491
616.56	3.0	2Back_block1	2	5505
618.1279999999999	3.0	2Back_block1	2	5519
619.584	3.0	2Back_block1	2	5532
621.1519999999999	3.0	2Back_block1	2	5546
622.72	3.0	2Back_block1	2	5560
624.1759999999999	3.0	2Back_block1	2	5573
625.744	3.0	2Back_block1	2	5587
627.312	3.0	2Back_block1	2	5601
628.768	3.0	2Back_block1	2	5614
630.336	3.0	2Back_block1	2	5628
631.904	3.0	2Back_block1	2	5642
633.36	3.0	2Back_block1	2	5655
634.928	3.0	2Back_block1	2	5669
636.496	3.0	2Back_block1	2	5683
638.064	3.0	2Back_block1	2	5697
639.52	3.0	2Back_block1	2	5710
641.088	3.0	2Back_block1	2	5724
642.656	3.0	2Back_block1	2	5738
644.2239999999999	3.0	2Back_block1	2	5752
645.68	3.0	2Back_block1	2	5765
647.2479999999999	3.0	2Back_block1	2	5779
648.816	3.0	2Back_block1	2	5793
650.384	3.0	2Back_block1	2	5807
651.84	3.0	2Back_block1	2	5820
653.408	3.0	2Back_block1	2	5834
654.976	3.0	2Back_block1	2	5848
656.432	3.0	2Back_block1	2	5861
658.0	3.0	2Back_block1	2	5875
659.568	3.0	2Back_block1	2	5889
661.024	3.0	2Back_block1	2	5902
662.592	3.0	2Back_block1	2	5916
664.16	3.0	2Back_block1	2	5930
665.728	3.0	2Back_block1	2	5944
667.184	3.0	2Back_block1	2	5957
668.752	3.0	2Back_block1	2	5971
670.3199999999999	3.0	2Back_block1	2	5985
671.776	3.0	2Back_block1	2	5998
673.3439999999999	3.0	2Back_block1	2	6012
674.912	3.0	2Back_block1	2	6026
676.48	3.0	2Back_block1	2	6040
677.936	3.0	2Back_block1	2	6053
679.504	3.0	2Back_block1	2	6067
681.072	3.0	2Back_block1	2	6081
682.64	3.0	2Back_block1	2	6095
684.096	3.0	2Back_block1	2	6108
685.664	3.0	2Back_block1	2	6122
687.232	3.0	2Back_block1	2	6136
688.8	3.0	2Back_block1	2	6150
690.256	3.0	2Back_block1	2	6163
691.824	3.0	2Back_block1	2	6177
693.3919999999999	3.0	2Back_block1	2	6191
694.848	3.0	2Back_block1	2	6204
696.4159999999999	3.0	2Back_block1	2	6218
697.9839999999999	3.0	2Back_block1	2	6232
699.4399999999999	3.0	2Back_block1	2	6245
701.0079999999999	3.0	2Back_block1	2	6259
702.576	3.0	2Back_block1	2	6273
704.0319999999999	3.0	2Back_block1	2	6286
705.6	3.0	2Back_block1	2	6300
707.168	3.0	2Back_block1	2	6314
708.736	3.0	2Back_block1	2	6328
710.192	3.0	2Back_block1	2	6341
711.76	3.0	2Back_block1	2	6355
713.328	3.0	2Back_block1	2	6369
714.896	3.0	2Back_block1	2	6383
716.352	3.0	2Back_block1	2	6396
717.92	3.0	2Back_block1	2	6410
719.4879999999999	3.0	2Back_block1	2	6424
721.0559999999999	3.0	2Back_block1	2	6438
722.512	3.0	2Back_block1	2	6451
724.0799999999999	3.0	2Back_block1	2	6465
725.648	3.0	2Back_block1	2	6479
727.1039999999999	3.0	2Back_block1	2	6492
728.672	3.0	2Back_block1	2	6506
730.24	3.0	2Back_block1	2	6520
731.696	3.0	2Back_block1	2	6533
733.264	3.0	2Back_block1	2	6547
734.832	3.0	2Back_block1	2	6561
736.288	3.0	2Back_block1	2	6574
737.856	3.0	2Back_block1	2	6588
739.424	3.0	2Back_block1	2	6602
740.992	3.0	2Back_block1	2	6616
742.448	3.0	2Back_block1	2	6629
744.016	3.0	2Back_block1	2	6643
745.584	3.0	2Back_block1	2	6657
747.1519999999999	3.0	2Back_block1	2	6671
748.608	3.0	2Back_block1	2	6684
750.1759999999999	3.0	2Back_block1	2	6698
751.744	3.0	2Back_block1	2	6712
753.312	3.0	2Back_block1	2	6726
754.768	3.0	2Back_block1	2	6739
756.336	3.0	2Back_block1	2	6753
757.904	3.0	2Back_block1	2	6767
759.472	3.0	2Back_block1	2	6781
760.928	3.0	2Back_block1	2	6794
762.496	3.0	2Back_block1	2	6808
764.064	3.0	2Back_block1	2	6822
765.52	3.0	2Back_block1	2	6835
767.088	3.0	2Back_block1	2	6849
768.656	3.0	2Back_block1	2	6863
770.2239999999999	3.0	2Back_block1	2	6877
771.68	3.0	2Back_block1	2	6890
773.2479999999999	3.0	2Back_block1	2	6904
774.816	3.0	2Back_block1	2	6918
776.2719999999999	3.0	2Back_block1	2	6931
777.84	3.0	2Back_block1	2	6945
779.408	3.0	2Back_block1	2	6959
780.864	3.0	2Back_block1	2	6972
782.432	3.0	2Back_block1	2	6986
784.0	3.0	2Back_block1	2	7000
785.568	3.0	2Back_block1	2	7014
787.136	3.0	2Back_block1	2	7028
788.592	3.0	2Back_block1	2	7041
790.16	3.0	2Back_block1	2	7055
791.728	3.0	2Back_block1	2	7069
793.2959999999999	3.0	2Back_block1	2	7083
794.64	3.0	2Back_block1	2	7095
795.9839999999999	3.0	2Back_block1	2	7107
797.4399999999999	3.0	2Back_block1	2	7120
799.0079999999999	3.0	2Back_block1	2	7134
800.576	3.0	2Back_block1	2	7148
802.0319999999999	3.0	2Back_block1	2	7161
803.6	3.0	2Back_block1	2	7175
805.168	3.0	2Back_block1	2	7189
806.736	3.0	2Back_block1	2	7203
808.192	3.0	2Back_block1	2	7216
809.76	3.0	2Back_block1	2	7230
811.328	3.0	2Back_block1	2	7244
812.896	3.0	2Back_block1	2	7258
814.352	3.0	2Back_block1	2	7271
815.92	3.0	2Back_block1	2	7285
817.4879999999999	3.0	2Back_block1	2	7299
819.0559999999999	3.0	2Back_block1	2	7313
820.512	3.0	2Back_block1	2	7326
822.0799999999999	3.0	2Back_block1	2	7340
823.536	3.0	2Back_block1	2	7353
825.1039999999999	3.0	2Back_block1	2	7367
826.672	3.0	2Back_block1	2	7381
828.1279999999999	3.0	2Back_block1	2	7394
829.696	3.0	2Back_block1	2	7408
831.264	3.0	2Back_block1	2	7422
832.72	3.0	2Back_block1	2	7435
834.288	3.0	2Back_block1	2	7449
835.856	3.0	2Back_block1	2	7463
837.424	3.0	2Back_block1	2	7477
838.992	3.0	2Back_block1	2	7491
840.448	3.0	2Back_block1	2	7504
842.016	3.0	2Back_block1	2	7518
843.584	3.0	2Back_block1	2	7532
845.04	3.0	2Back_block1	2	7545
846.608	3.0	2Back_block1	2	7559
848.1759999999999	3.0	2Back_block1	2	7573
849.632	3.0	2Back_block1	2	7586
851.1999999999999	3.0	2Back_block1	2	7600
852.768	3.0	2Back_block1	2	7614
854.2239999999999	3.0	2Back_block1	2	7627
855.792	3.0	2Back_block1	2	7641
857.36	3.0	2Back_block1	2	7655
858.816	3.0	2Back_block1	2	7668
860.384	3.0	2Back_block1	2	7682
861.952	3.0	2Back_block1	2	7696
863.52	3.0	2Back_block1	2	7710
865.088	3.0	2Back_block1	2	7724
866.544	3.0	2Back_block1	2	7737
868.112	3.0	2Back_block1	2	7751
869.68	3.0	2Back_block1	2	7765
871.136	3.0	2Back_block1	2	7778
872.704	3.0	2Back_block1	2	7792
874.2719999999999	3.0	2Back_block1	2	7806
875.84	3.0	2Back_block1	2	7820
877.2959999999999	3.0	2Back_block1	2	7833
878.8639999999999	3.0	2Back_block1	2	7847
880.3199999999999	3.0	2Back_block1	2	7860
881.8879999999999	3.0	2Back_block1	2	7874
883.456	3.0	2Back_block1	2	7888
884.9119999999999	3.0	2Back_block1	2	7901
886.48	3.0	2Back_block1	2	7915
888.048	3.0	2Back_block1	2	7929
889.616	3.0	2Back_block1	2	7943
891.184	3.0	2Back_block1	2	7957
892.64	3.0	2Back_block1	2	7970
894.208	3.0	2Back_block1	2	7984
895.776	3.0	2Back_block1	2	7998
897.3439999999999	3.0	2Back_block1	2	8012
898.8	3.0	2Back_block1	2	8025
900.3679999999999	3.0	2Back_block1	2	8039
901.9359999999999	3.0	2Back_block1	2	8053
903.3919999999999	3.0	2Back_block1	2	8066
904.9599999999999	3.0	2Back_block1	2	8080
906.528	3.0	2Back_block1	2	8094
907.9839999999999	3.0	2Back_block1	2	8107
909.552	3.0	2Back_block1	2	8121
911.0079999999999	3.0	2Back_block1	2	8134
912.576	3.0	2Back_block1	2	8148
914.144	3.0	2Back_block1	2	8162
915.712	3.0	2Back_block1	2	8176
917.28	3.0	2Back_block1	2	8190
918.736	3.0	2Back_block1	2	8203
920.304	3.0	2Back_block1	2	8217
921.872	3.0	2Back_block1	2	8231
923.4399999999999	3.0	2Back_block1	2	8245
924.896	3.0	2Back_block1	2	8258
926.4639999999999	3.0	2Back_block1	2	8272
928.0319999999999	3.0	2Back_block1	2	8286
929.4879999999999	3.0	2Back_block1	2	8299
931.0559999999999	3.0	2Back_block1	2	8313
932.624	3.0	2Back_block1	2	8327
969.2479999999999	3.0	2Back_block3	4	8654
970.704	3.0	2Back_block3	4	8667
972.2719999999999	3.0	2Back_block3	4	8681
973.728	3.0	2Back_block3	4	8694
975.2959999999999	3.0	2Back_block3	4	8708
976.8639999999999	3.0	2Back_block3	4	8722
978.3199999999999	3.0	2Back_block3	4	8735
979.8879999999999	3.0	2Back_block3	4	8749
981.456	3.0	2Back_block3	4	8763
983.024	3.0	2Back_block3	4	8777
984.48	3.0	2Back_block3	4	8790
986.048	3.0	2Back_block3	4	8804
987.616	3.0	2Back_block3	4	8818
989.184	3.0	2Back_block3	4	8832
990.64	3.0	2Back_block3	4	8845
992.208	3.0	2Back_block3	4	8859
993.776	3.0	2Back_block3	4	8873
995.232	3.0	2Back_block3	4	8886
996.8	3.0	2Back_block3	4	8900
998.3679999999999	3.0	2Back_block3	4	8914
999.824	3.0	2Back_block3	4	8927
1001.3919999999999	3.0	2Back_block3	4	8941
1002.9599999999999	3.0	2Back_block3	4	8955
1004.4159999999999	3.0	2Back_block3	4	8968
1005.9839999999999	3.0	2Back_block3	4	8982
1007.552	3.0	2Back_block3	4	8996
1009.12	3.0	2Back_block3	4	9010
1010.576	3.0	2Back_block3	4	9023
1012.144	3.0	2Back_block3	4	9037
1013.712	3.0	2Back_block3	4	9051
1015.28	3.0	2Back_block3	4	9065
1016.736	3.0	2Back_block3	4	9078
1018.304	3.0	2Back_block3	4	9092
1019.872	3.0	2Back_block3	4	9106
1021.4399999999999	3.0	2Back_block3	4	9120
1022.896	3.0	2Back_block3	4	9133
1024.464	3.0	2Back_block3	4	9147
1026.032	3.0	2Back_block3	4	9161
1027.6	3.0	2Back_block3	4	9175
1029.056	3.0	2Back_block3	4	9188
1030.624	3.0	2Back_block3	4	9202
1032.192	3.0	2Back_block3	4	9216
1033.648	3.0	2Back_block3	4	9229
1035.216	3.0	2Back_block3	4	9243
1036.7839999999999	3.0	2Back_block3	4	9257
1038.24	3.0	2Back_block3	4	9270
1039.808	3.0	2Back_block3	4	9284
1041.376	3.0	2Back_block3	4	9298
1042.8319999999999	3.0	2Back_block3	4	9311
1044.3999999999999	3.0	2Back_block3	4	9325
1045.968	3.0	2Back_block3	4	9339
1047.536	3.0	2Back_block3	4	9353
1049.104	3.0	2Back_block3	4	9367
1050.56	3.0	2Back_block3	4	9380
1052.128	3.0	2Back_block3	4	9394
1053.696	3.0	2Back_block3	4	9408
1055.152	3.0	2Back_block3	4	9421
1056.72	3.0	2Back_block3	4	9435
1058.288	3.0	2Back_block3	4	9449
1059.744	3.0	2Back_block3	4	9462
1061.312	3.0	2Back_block3	4	9476
1062.8799999999999	3.0	2Back_block3	4	9490
1064.336	3.0	2Back_block3	4	9503
1065.904	3.0	2Back_block3	4	9517
1067.472	3.0	2Back_block3	4	9531
1068.9279999999999	3.0	2Back_block3	4	9544
1070.4959999999999	3.0	2Back_block3	4	9558
1072.064	3.0	2Back_block3	4	9572
1073.632	3.0	2Back_block3	4	9586
1075.088	3.0	2Back_block3	4	9599
1076.656	3.0	2Back_block3	4	9613
1078.224	3.0	2Back_block3	4	9627
1079.792	3.0	2Back_block3	4	9641
1081.36	3.0	2Back_block3	4	9655
1082.816	3.0	2Back_block3	4	9668
1084.384	3.0	2Back_block3	4	9682
1085.952	3.0	2Back_block3	4	9696
1087.408	3.0	2Back_block3	4	9709
1088.9759999999999	3.0	2Back_block3	4	9723
1090.5439999999999	3.0	2Back_block3	4	9737
1092.0	3.0	2Back_block3	4	9750
1093.568	3.0	2Back_block3	4	9764
1095.136	3.0	2Back_block3	4	9778
1096.5919999999999	3.0	2Back_block3	4	9791
1098.16	3.0	2Back_block3	4	9805
1099.728	3.0	2Back_block3	4	9819
1101.296	3.0	2Back_block3	4	9833
1102.752	3.0	2Back_block3	4	9846
1104.32	3.0	2Back_block3	4	9860
1105.888	3.0	2Back_block3	4	9874
1107.456	3.0	2Back_block3	4	9888
1108.912	3.0	2Back_block3	4	9901
1110.48	3.0	2Back_block3	4	9915
1112.048	3.0	2Back_block3	4	9929
1113.616	3.0	2Back_block3	4	9943
1115.072	3.0	2Back_block3	4	9956
1116.6399999999999	3.0	2Back_block3	4	9970
1118.2079999999999	3.0	2Back_block3	4	9984
1119.776	3.0	2Back_block3	4	9998
1121.232	3.0	2Back_block3	4	10011
1122.8	3.0	2Back_block3	4	10025
1124.368	3.0	2Back_block3	4	10039
1125.824	3.0	2Back_block3	4	10052
1127.392	3.0	2Back_block3	4	10066
1128.96	3.0	2Back_block3	4	10080
1130.416	3.0	2Back_block3	4	10093
1131.984	3.0	2Back_block3	4	10107
1133.552	3.0	2Back_block3	4	10121
1135.008	3.0	2Back_block3	4	10134
1136.576	3.0	2Back_block3	4	10148
1138.144	3.0	2Back_block3	4	10162
1139.712	3.0	2Back_block3	4	10176
1141.168	3.0	2Back_block3	4	10189
1142.7359999999999	3.0	2Back_block3	4	10203
1144.3039999999999	3.0	2Back_block3	4	10217
1145.872	3.0	2Back_block3	4	10231
1147.328	3.0	2Back_block3	4	10244
1148.896	3.0	2Back_block3	4	10258
1150.464	3.0	2Back_block3	4	10272
1152.032	3.0	2Back_block3	4	10286
1153.488	3.0	2Back_block3	4	10299
1155.056	3.0	2Back_block3	4	10313
1156.624	3.0	2Back_block3	4	10327
1158.08	3.0	2Back_block3	4	10340
1159.648	3.0	2Back_block3	4	10354
1161.216	3.0	2Back_block3	4	10368
1162.672	3.0	2Back_block3	4	10381
1164.24	3.0	2Back_block3	4	10395
1165.808	3.0	2Back_block3	4	10409
1167.264	3.0	2Back_block3	4	10422
1168.8319999999999	3.0	2Back_block3	4	10436
1170.3999999999999	3.0	2Back_block3	4	10450
1171.968	3.0	2Back_block3	4	10464
1173.424	3.0	2Back_block3	4	10477
1174.992	3.0	2Back_block3	4	10491
1176.56	3.0	2Back_block3	4	10505
1178.128	3.0	2Back_block3	4	10519
1179.584	3.0	2Back_block3	4	10532
1181.152	3.0	2Back_block3	4	10546
1182.72	3.0	2Back_block3	4	10560
1184.288	3.0	2Back_block3	4	10574
1185.744	3.0	2Back_block3	4	10587
1187.312	3.0	2Back_block3	4	10601
1188.8799999999999	3.0	2Back_block3	4	10615
1190.4479999999999	3.0	2Back_block3	4	10629
1191.904	3.0	2Back_block3	4	10642
1193.472	3.0	2Back_block3	4	10656
1195.04	3.0	2Back_block3	4	10670
1196.4959999999999	3.0	2Back_block3	4	10683
1198.064	3.0	2Back_block3	4	10697
1199.632	3.0	2Back_block3	4	10711
1201.088	3.0	2Back_block3	4	10724
1202.656	3.0	2Back_block3	4	10738
1204.224	3.0	2Back_block3	4	10752
1205.68	3.0	2Back_block3	4	10765
1207.248	3.0	2Back_block3	4	10779
1208.816	3.0	2Back_block3	4	10793
1210.384	3.0	2Back_block3	4	10807
1211.84	3.0	2Back_block3	4	10820
1213.408	3.0	2Back_block3	4	10834
1214.9759999999999	3.0	2Back_block3	4	10848
1216.5439999999999	3.0	2Back_block3	4	10862
1218.0	3.0	2Back_block3	4	10875
1219.568	3.0	2Back_block3	4	10889
1221.136	3.0	2Back_block3	4	10903
1222.5919999999999	3.0	2Back_block3	4	10916
1224.1599999999999	3.0	2Back_block3	4	10930
1225.728	3.0	2Back_block3	4	10944
1227.184	3.0	2Back_block3	4	10957
1228.752	3.0	2Back_block3	4	10971
1230.32	3.0	2Back_block3	4	10985
1231.888	3.0	2Back_block3	4	10999
