onset	duration	trial_type	value	sample
307.623	3.0	Baseline	5	2501
309.34499999999997	3.0	Baseline	5	2515
311.06699999999995	3.0	Baseline	5	2529
312.666	3.0	Baseline	5	2542
314.388	3.0	Baseline	5	2556
316.10999999999996	3.0	Baseline	5	2570
317.832	3.0	Baseline	5	2584
340.464	3.0	0Back	1	2768
342.063	3.0	0Back	1	2781
343.78499999999997	3.0	0Back	1	2795
345.50699999999995	3.0	0Back	1	2809
347.229	3.0	0Back	1	2823
348.828	3.0	0Back	1	2836
350.54999999999995	3.0	0Back	1	2850
352.272	3.0	0Back	1	2864
353.871	3.0	0Back	1	2877
355.59299999999996	3.0	0Back	1	2891
357.19199999999995	3.0	0Back	1	2904
358.914	3.0	0Back	1	2918
360.63599999999997	3.0	0Back	1	2932
362.35799999999995	3.0	0Back	1	2946
363.957	3.0	0Back	1	2959
365.679	3.0	0Back	1	2973
367.40099999999995	3.0	0Back	1	2987
369.123	3.0	0Back	1	3001
370.722	3.0	0Back	1	3014
372.44399999999996	3.0	0Back	1	3028
374.16599999999994	3.0	0Back	1	3042
375.888	3.0	0Back	1	3056
377.48699999999997	3.0	0Back	1	3069
379.20899999999995	3.0	0Back	1	3083
380.931	3.0	0Back	1	3097
382.53	3.0	0Back	1	3110
384.25199999999995	3.0	0Back	1	3124
385.974	3.0	0Back	1	3138
387.573	3.0	0Back	1	3151
389.29499999999996	3.0	0Back	1	3165
391.01699999999994	3.0	0Back	1	3179
392.616	3.0	0Back	1	3192
394.33799999999997	3.0	0Back	1	3206
396.05999999999995	3.0	0Back	1	3220
397.782	3.0	0Back	1	3234
399.381	3.0	0Back	1	3247
401.10299999999995	3.0	0Back	1	3261
402.825	3.0	0Back	1	3275
404.54699999999997	3.0	0Back	1	3289
406.14599999999996	3.0	0Back	1	3302
505.16099999999994	3.0	2Back_block3	4	4107
506.883	3.0	2Back_block3	4	4121
508.60499999999996	3.0	2Back_block3	4	4135
510.32699999999994	3.0	2Back_block3	4	4149
512.049	3.0	2Back_block3	4	4163
513.6479999999999	3.0	2Back_block3	4	4176
515.37	3.0	2Back_block3	4	4190
517.092	3.0	2Back_block3	4	4204
518.6909999999999	3.0	2Back_block3	4	4217
520.413	3.0	2Back_block3	4	4231
522.135	3.0	2Back_block3	4	4245
523.7339999999999	3.0	2Back_block3	4	4258
525.4559999999999	3.0	2Back_block3	4	4272
527.178	3.0	2Back_block3	4	4286
528.7769999999999	3.0	2Back_block3	4	4299
530.4989999999999	3.0	2Back_block3	4	4313
532.221	3.0	2Back_block3	4	4327
533.8199999999999	3.0	2Back_block3	4	4340
535.5419999999999	3.0	2Back_block3	4	4354
537.264	3.0	2Back_block3	4	4368
538.986	3.0	2Back_block3	4	4382
540.708	3.0	2Back_block3	4	4396
542.3069999999999	3.0	2Back_block3	4	4409
544.029	3.0	2Back_block3	4	4423
545.751	3.0	2Back_block3	4	4437
547.3499999999999	3.0	2Back_block3	4	4450
549.072	3.0	2Back_block3	4	4464
550.794	3.0	2Back_block3	4	4478
552.516	3.0	2Back_block3	4	4492
554.1149999999999	3.0	2Back_block3	4	4505
555.837	3.0	2Back_block3	4	4519
557.559	3.0	2Back_block3	4	4533
559.1579999999999	3.0	2Back_block3	4	4546
560.88	3.0	2Back_block3	4	4560
562.602	3.0	2Back_block3	4	4574
564.2009999999999	3.0	2Back_block3	4	4587
565.923	3.0	2Back_block3	4	4601
567.645	3.0	2Back_block3	4	4615
569.367	3.0	2Back_block3	4	4629
570.9659999999999	3.0	2Back_block3	4	4642
572.688	3.0	2Back_block3	4	4656
574.41	3.0	2Back_block3	4	4670
576.132	3.0	2Back_block3	4	4684
577.731	3.0	2Back_block3	4	4697
579.453	3.0	2Back_block3	4	4711
581.175	3.0	2Back_block3	4	4725
582.8969999999999	3.0	2Back_block3	4	4739
584.496	3.0	2Back_block3	4	4752
586.218	3.0	2Back_block3	4	4766
587.9399999999999	3.0	2Back_block3	4	4780
589.539	3.0	2Back_block3	4	4793
591.261	3.0	2Back_block3	4	4807
592.983	3.0	2Back_block3	4	4821
594.582	3.0	2Back_block3	4	4834
596.304	3.0	2Back_block3	4	4848
598.026	3.0	2Back_block3	4	4862
599.625	3.0	2Back_block3	4	4875
601.347	3.0	2Back_block3	4	4889
603.069	3.0	2Back_block3	4	4903
604.7909999999999	3.0	2Back_block3	4	4917
606.39	3.0	2Back_block3	4	4930
608.112	3.0	2Back_block3	4	4944
609.834	3.0	2Back_block3	4	4958
611.5559999999999	3.0	2Back_block3	4	4972
613.155	3.0	2Back_block3	4	4985
614.877	3.0	2Back_block3	4	4999
616.5989999999999	3.0	2Back_block3	4	5013
618.3209999999999	3.0	2Back_block3	4	5027
619.92	3.0	2Back_block3	4	5040
621.6419999999999	3.0	2Back_block3	4	5054
623.3639999999999	3.0	2Back_block3	4	5068
624.963	3.0	2Back_block3	4	5081
626.685	3.0	2Back_block3	4	5095
628.4069999999999	3.0	2Back_block3	4	5109
630.006	3.0	2Back_block3	4	5122
631.728	3.0	2Back_block3	4	5136
633.4499999999999	3.0	2Back_block3	4	5150
635.049	3.0	2Back_block3	4	5163
636.771	3.0	2Back_block3	4	5177
638.4929999999999	3.0	2Back_block3	4	5191
640.2149999999999	3.0	2Back_block3	4	5205
641.814	3.0	2Back_block3	4	5218
643.536	3.0	2Back_block3	4	5232
645.2579999999999	3.0	2Back_block3	4	5246
646.9799999999999	3.0	2Back_block3	4	5260
648.579	3.0	2Back_block3	4	5273
650.3009999999999	3.0	2Back_block3	4	5287
652.0229999999999	3.0	2Back_block3	4	5301
653.7449999999999	3.0	2Back_block3	4	5315
655.3439999999999	3.0	2Back_block3	4	5328
657.0659999999999	3.0	2Back_block3	4	5342
658.665	3.0	2Back_block3	4	5355
660.387	3.0	2Back_block3	4	5369
662.1089999999999	3.0	2Back_block3	4	5383
663.708	3.0	2Back_block3	4	5396
665.43	3.0	2Back_block3	4	5410
667.1519999999999	3.0	2Back_block3	4	5424
668.8739999999999	3.0	2Back_block3	4	5438
670.473	3.0	2Back_block3	4	5451
672.1949999999999	3.0	2Back_block3	4	5465
673.9169999999999	3.0	2Back_block3	4	5479
675.6389999999999	3.0	2Back_block3	4	5493
677.2379999999999	3.0	2Back_block3	4	5506
678.9599999999999	3.0	2Back_block3	4	5520
680.6819999999999	3.0	2Back_block3	4	5534
682.404	3.0	2Back_block3	4	5548
684.0029999999999	3.0	2Back_block3	4	5561
685.7249999999999	3.0	2Back_block3	4	5575
687.4469999999999	3.0	2Back_block3	4	5589
689.169	3.0	2Back_block3	4	5603
690.7679999999999	3.0	2Back_block3	4	5616
692.4899999999999	3.0	2Back_block3	4	5630
694.212	3.0	2Back_block3	4	5644
695.8109999999999	3.0	2Back_block3	4	5657
697.5329999999999	3.0	2Back_block3	4	5671
699.255	3.0	2Back_block3	4	5685
700.8539999999999	3.0	2Back_block3	4	5698
702.5759999999999	3.0	2Back_block3	4	5712
704.2979999999999	3.0	2Back_block3	4	5726
705.8969999999999	3.0	2Back_block3	4	5739
707.6189999999999	3.0	2Back_block3	4	5753
709.3409999999999	3.0	2Back_block3	4	5767
711.063	3.0	2Back_block3	4	5781
712.6619999999999	3.0	2Back_block3	4	5794
714.3839999999999	3.0	2Back_block3	4	5808
716.1059999999999	3.0	2Back_block3	4	5822
717.828	3.0	2Back_block3	4	5836
719.4269999999999	3.0	2Back_block3	4	5849
721.1489999999999	3.0	2Back_block3	4	5863
722.871	3.0	2Back_block3	4	5877
724.593	3.0	2Back_block3	4	5891
726.1919999999999	3.0	2Back_block3	4	5904
727.914	3.0	2Back_block3	4	5918
729.636	3.0	2Back_block3	4	5932
731.2349999999999	3.0	2Back_block3	4	5945
732.9569999999999	3.0	2Back_block3	4	5959
734.679	3.0	2Back_block3	4	5973
736.2779999999999	3.0	2Back_block3	4	5986
737.9999999999999	3.0	2Back_block3	4	6000
739.722	3.0	2Back_block3	4	6014
741.3209999999999	3.0	2Back_block3	4	6027
743.0429999999999	3.0	2Back_block3	4	6041
744.765	3.0	2Back_block3	4	6055
746.487	3.0	2Back_block3	4	6069
748.0859999999999	3.0	2Back_block3	4	6082
749.8079999999999	3.0	2Back_block3	4	6096
751.53	3.0	2Back_block3	4	6110
753.252	3.0	2Back_block3	4	6124
754.8509999999999	3.0	2Back_block3	4	6137
756.573	3.0	2Back_block3	4	6151
758.295	3.0	2Back_block3	4	6165
760.0169999999999	3.0	2Back_block3	4	6179
761.616	3.0	2Back_block3	4	6192
763.338	3.0	2Back_block3	4	6206
765.06	3.0	2Back_block3	4	6220
766.6589999999999	3.0	2Back_block3	4	6233
768.381	3.0	2Back_block3	4	6247
770.103	3.0	2Back_block3	4	6261
771.7019999999999	3.0	2Back_block3	4	6274
773.424	3.0	2Back_block3	4	6288
775.146	3.0	2Back_block3	4	6302
776.7449999999999	3.0	2Back_block3	4	6315
778.467	3.0	2Back_block3	4	6329
780.189	3.0	2Back_block3	4	6343
781.911	3.0	2Back_block3	4	6357
783.5099999999999	3.0	2Back_block3	4	6370
785.232	3.0	2Back_block3	4	6384
786.954	3.0	2Back_block3	4	6398
788.6759999999999	3.0	2Back_block3	4	6412
790.3979999999999	3.0	2Back_block3	4	6426
791.997	3.0	2Back_block3	4	6439
793.7189999999999	3.0	2Back_block3	4	6453
795.4409999999999	3.0	2Back_block3	4	6467
797.1629999999999	3.0	2Back_block3	4	6481
798.762	3.0	2Back_block3	4	6494
800.4839999999999	3.0	2Back_block3	4	6508
802.2059999999999	3.0	2Back_block3	4	6522
803.805	3.0	2Back_block3	4	6535
805.5269999999999	3.0	2Back_block3	4	6549
807.2489999999999	3.0	2Back_block3	4	6563
808.9709999999999	3.0	2Back_block3	4	6577
810.5699999999999	3.0	2Back_block3	4	6590
812.2919999999999	3.0	2Back_block3	4	6604
814.0139999999999	3.0	2Back_block3	4	6618
815.6129999999999	3.0	2Back_block3	4	6631
817.3349999999999	3.0	2Back_block3	4	6645
819.0569999999999	3.0	2Back_block3	4	6659
820.656	3.0	2Back_block3	4	6672
822.3779999999999	3.0	2Back_block3	4	6686
824.0999999999999	3.0	2Back_block3	4	6700
825.8219999999999	3.0	2Back_block3	4	6714
827.4209999999999	3.0	2Back_block3	4	6727
829.1429999999999	3.0	2Back_block3	4	6741
830.8649999999999	3.0	2Back_block3	4	6755
832.5869999999999	3.0	2Back_block3	4	6769
834.1859999999999	3.0	2Back_block3	4	6782
835.9079999999999	3.0	2Back_block3	4	6796
837.6299999999999	3.0	2Back_block3	4	6810
839.352	3.0	2Back_block3	4	6824
840.9509999999999	3.0	2Back_block3	4	6837
842.6729999999999	3.0	2Back_block3	4	6851
844.395	3.0	2Back_block3	4	6865
846.117	3.0	2Back_block3	4	6879
847.7159999999999	3.0	2Back_block3	4	6892
849.4379999999999	3.0	2Back_block3	4	6906
851.16	3.0	2Back_block3	4	6920
852.7589999999999	3.0	2Back_block3	4	6933
854.4809999999999	3.0	2Back_block3	4	6947
856.203	3.0	2Back_block3	4	6961
857.8019999999999	3.0	2Back_block3	4	6974
859.5239999999999	3.0	2Back_block3	4	6988
861.246	3.0	2Back_block3	4	7002
862.8449999999999	3.0	2Back_block3	4	7015
864.5669999999999	3.0	2Back_block3	4	7029
866.2889999999999	3.0	2Back_block3	4	7043
868.011	3.0	2Back_block3	4	7057
869.6099999999999	3.0	2Back_block3	4	7070
871.3319999999999	3.0	2Back_block3	4	7084
873.054	3.0	2Back_block3	4	7098
874.776	3.0	2Back_block3	4	7112
876.3749999999999	3.0	2Back_block3	4	7125
878.097	3.0	2Back_block3	4	7139
879.819	3.0	2Back_block3	4	7153
881.5409999999999	3.0	2Back_block3	4	7167
883.1399999999999	3.0	2Back_block3	4	7180
884.862	3.0	2Back_block3	4	7194
886.584	3.0	2Back_block3	4	7208
888.3059999999999	3.0	2Back_block3	4	7222
889.905	3.0	2Back_block3	4	7235
891.2579999999999	3.0	2Back_block3	4	7246
892.9799999999999	3.0	2Back_block3	4	7260
894.7019999999999	3.0	2Back_block3	4	7274
896.3009999999999	3.0	2Back_block3	4	7287
898.0229999999999	3.0	2Back_block3	4	7301
899.7449999999999	3.0	2Back_block3	4	7315
901.3439999999999	3.0	2Back_block3	4	7328
903.0659999999999	3.0	2Back_block3	4	7342
904.7879999999999	3.0	2Back_block3	4	7356
906.387	3.0	2Back_block3	4	7369
908.1089999999999	3.0	2Back_block3	4	7383
909.8309999999999	3.0	2Back_block3	4	7397
911.43	3.0	2Back_block3	4	7410
913.1519999999999	3.0	2Back_block3	4	7424
914.8739999999999	3.0	2Back_block3	4	7438
916.5959999999999	3.0	2Back_block3	4	7452
918.3179999999999	3.0	2Back_block3	4	7466
919.9169999999999	3.0	2Back_block3	4	7479
921.6389999999999	3.0	2Back_block3	4	7493
923.3609999999999	3.0	2Back_block3	4	7507
925.083	3.0	2Back_block3	4	7521
926.6819999999999	3.0	2Back_block3	4	7534
928.4039999999999	3.0	2Back_block3	4	7548
930.1259999999999	3.0	2Back_block3	4	7562
931.848	3.0	2Back_block3	4	7576
933.4469999999999	3.0	2Back_block3	4	7589
935.1689999999999	3.0	2Back_block3	4	7603
936.891	3.0	2Back_block3	4	7617
938.4899999999999	3.0	2Back_block3	4	7630
940.2119999999999	3.0	2Back_block3	4	7644
941.934	3.0	2Back_block3	4	7658
943.5329999999999	3.0	2Back_block3	4	7671
945.2549999999999	3.0	2Back_block3	4	7685
946.9769999999999	3.0	2Back_block3	4	7699
948.5759999999999	3.0	2Back_block3	4	7712
950.2979999999999	3.0	2Back_block3	4	7726
952.0199999999999	3.0	2Back_block3	4	7740
953.742	3.0	2Back_block3	4	7754
955.3409999999999	3.0	2Back_block3	4	7767
957.0629999999999	3.0	2Back_block3	4	7781
958.785	3.0	2Back_block3	4	7795
960.507	3.0	2Back_block3	4	7809
962.1059999999999	3.0	2Back_block3	4	7822
963.8279999999999	3.0	2Back_block3	4	7836
965.55	3.0	2Back_block3	4	7850
967.2719999999999	3.0	2Back_block3	4	7864
968.8709999999999	3.0	2Back_block3	4	7877
970.593	3.0	2Back_block3	4	7891
972.3149999999999	3.0	2Back_block3	4	7905
974.0369999999999	3.0	2Back_block3	4	7919
975.636	3.0	2Back_block3	4	7932
977.358	3.0	2Back_block3	4	7946
979.0799999999999	3.0	2Back_block3	4	7960
980.6789999999999	3.0	2Back_block3	4	7973
982.401	3.0	2Back_block3	4	7987
984.1229999999999	3.0	2Back_block3	4	8001
985.7219999999999	3.0	2Back_block3	4	8014
987.444	3.0	2Back_block3	4	8028
989.1659999999999	3.0	2Back_block3	4	8042
990.7649999999999	3.0	2Back_block3	4	8055
992.487	3.0	2Back_block3	4	8069
994.209	3.0	2Back_block3	4	8083
995.9309999999999	3.0	2Back_block3	4	8097
997.5299999999999	3.0	2Back_block3	4	8110
999.252	3.0	2Back_block3	4	8124
1000.9739999999999	3.0	2Back_block3	4	8138
1002.6959999999999	3.0	2Back_block3	4	8152
1004.295	3.0	2Back_block3	4	8165
1006.0169999999999	3.0	2Back_block3	4	8179
1007.7389999999999	3.0	2Back_block3	4	8193
1009.4609999999999	3.0	2Back_block3	4	8207
1011.1829999999999	3.0	2Back_block3	4	8221
1012.7819999999999	3.0	2Back_block3	4	8234
1014.5039999999999	3.0	2Back_block3	4	8248
1016.2259999999999	3.0	2Back_block3	4	8262
1017.8249999999999	3.0	2Back_block3	4	8275
1019.5469999999999	3.0	2Back_block3	4	8289
1021.2689999999999	3.0	2Back_block3	4	8303
1022.8679999999999	3.0	2Back_block3	4	8316
1024.59	3.0	2Back_block3	4	8330
1026.312	3.0	2Back_block3	4	8344
1027.9109999999998	3.0	2Back_block3	4	8357
1029.6329999999998	3.0	2Back_block3	4	8371
1031.355	3.0	2Back_block3	4	8385
1033.077	3.0	2Back_block3	4	8399
1034.676	3.0	2Back_block3	4	8412
1036.398	3.0	2Back_block3	4	8426
1038.12	3.0	2Back_block3	4	8440
1039.7189999999998	3.0	2Back_block3	4	8453
1041.4409999999998	3.0	2Back_block3	4	8467
1043.163	3.0	2Back_block3	4	8481
1044.885	3.0	2Back_block3	4	8495
1046.607	3.0	2Back_block3	4	8509
1048.206	3.0	2Back_block3	4	8522
1049.9279999999999	3.0	2Back_block3	4	8536
1051.6499999999999	3.0	2Back_block3	4	8550
1053.3719999999998	3.0	2Back_block3	4	8564
1054.971	3.0	2Back_block3	4	8577
1056.693	3.0	2Back_block3	4	8591
1058.415	3.0	2Back_block3	4	8605
1060.137	3.0	2Back_block3	4	8619
1061.7359999999999	3.0	2Back_block3	4	8632
1063.4579999999999	3.0	2Back_block3	4	8646
1065.1799999999998	3.0	2Back_block3	4	8660
1066.9019999999998	3.0	2Back_block3	4	8674
1068.501	3.0	2Back_block3	4	8687
1070.223	3.0	2Back_block3	4	8701
1071.945	3.0	2Back_block3	4	8715
1073.5439999999999	3.0	2Back_block3	4	8728
1075.2659999999998	3.0	2Back_block3	4	8742
1076.9879999999998	3.0	2Back_block3	4	8756
1078.587	3.0	2Back_block3	4	8769
1080.309	3.0	2Back_block3	4	8783
1082.031	3.0	2Back_block3	4	8797
1083.6299999999999	3.0	2Back_block3	4	8810
1085.3519999999999	3.0	2Back_block3	4	8824
1087.0739999999998	3.0	2Back_block3	4	8838
1088.7959999999998	3.0	2Back_block3	4	8852
1090.395	3.0	2Back_block3	4	8865
1092.117	3.0	2Back_block3	4	8879
1093.839	3.0	2Back_block3	4	8893
1095.561	3.0	2Back_block3	4	8907
1097.1599999999999	3.0	2Back_block3	4	8920
1098.8819999999998	3.0	2Back_block3	4	8934
1100.6039999999998	3.0	2Back_block3	4	8948
1102.3259999999998	3.0	2Back_block3	4	8962
1103.925	3.0	2Back_block3	4	8975
1105.647	3.0	2Back_block3	4	8989
1107.369	3.0	2Back_block3	4	9003
1109.091	3.0	2Back_block3	4	9017
1110.6899999999998	3.0	2Back_block3	4	9030
1112.4119999999998	3.0	2Back_block3	4	9044
1114.134	3.0	2Back_block3	4	9058
1115.733	3.0	2Back_block3	4	9071
1117.455	3.0	2Back_block3	4	9085
1119.177	3.0	2Back_block3	4	9099
1120.7759999999998	3.0	2Back_block3	4	9112
1122.4979999999998	3.0	2Back_block3	4	9126
1124.2199999999998	3.0	2Back_block3	4	9140
1125.819	3.0	2Back_block3	4	9153
1127.541	3.0	2Back_block3	4	9167
1129.263	3.0	2Back_block3	4	9181
1130.985	3.0	2Back_block3	4	9195
1132.5839999999998	3.0	2Back_block3	4	9208
1134.4289999999999	3.0	2Back_block3	4	9223
1136.0279999999998	3.0	2Back_block3	4	9236
1137.75	3.0	2Back_block3	4	9250
1139.349	3.0	2Back_block3	4	9263
1141.071	3.0	2Back_block3	4	9277
1142.793	3.0	2Back_block3	4	9291
1144.5149999999999	3.0	2Back_block3	4	9305
1146.2369999999999	3.0	2Back_block3	4	9319
1147.836	3.0	2Back_block3	4	9332
1149.558	3.0	2Back_block3	4	9346
1151.28	3.0	2Back_block3	4	9360
1152.879	3.0	2Back_block3	4	9373
1154.6009999999999	3.0	2Back_block3	4	9387
1156.3229999999999	3.0	2Back_block3	4	9401
1157.9219999999998	3.0	2Back_block3	4	9414
1159.644	3.0	2Back_block3	4	9428
1161.366	3.0	2Back_block3	4	9442
1162.965	3.0	2Back_block3	4	9455
1164.687	3.0	2Back_block3	4	9469
1166.4089999999999	3.0	2Back_block3	4	9483
1168.0079999999998	3.0	2Back_block3	4	9496
1169.7299999999998	3.0	2Back_block3	4	9510
1171.452	3.0	2Back_block3	4	9524
1173.174	3.0	2Back_block3	4	9538
1174.896	3.0	2Back_block3	4	9552
1176.495	3.0	2Back_block3	4	9565
1178.2169999999999	3.0	2Back_block3	4	9579
1218.561	3.0	2Back_block2	3	9907
1220.1599999999999	3.0	2Back_block2	3	9920
1221.8819999999998	3.0	2Back_block2	3	9934
1223.6039999999998	3.0	2Back_block2	3	9948
1225.203	3.0	2Back_block2	3	9961
1226.925	3.0	2Back_block2	3	9975
1228.647	3.0	2Back_block2	3	9989
1230.2459999999999	3.0	2Back_block2	3	10002
1231.9679999999998	3.0	2Back_block2	3	10016
1233.6899999999998	3.0	2Back_block2	3	10030
1235.289	3.0	2Back_block2	3	10043
1237.011	3.0	2Back_block2	3	10057
1238.733	3.0	2Back_block2	3	10071
1240.455	3.0	2Back_block2	3	10085
1242.0539999999999	3.0	2Back_block2	3	10098
1243.7759999999998	3.0	2Back_block2	3	10112
1245.4979999999998	3.0	2Back_block2	3	10126
1247.2199999999998	3.0	2Back_block2	3	10140
1248.819	3.0	2Back_block2	3	10153
1250.541	3.0	2Back_block2	3	10167
1252.263	3.0	2Back_block2	3	10181
1253.985	3.0	2Back_block2	3	10195
1255.5839999999998	3.0	2Back_block2	3	10208
1257.3059999999998	3.0	2Back_block2	3	10222
1259.0279999999998	3.0	2Back_block2	3	10236
1260.627	3.0	2Back_block2	3	10249
1262.349	3.0	2Back_block2	3	10263
1264.071	3.0	2Back_block2	3	10277
1265.793	3.0	2Back_block2	3	10291
1267.3919999999998	3.0	2Back_block2	3	10304
1269.1139999999998	3.0	2Back_block2	3	10318
1270.8359999999998	3.0	2Back_block2	3	10332
1272.435	3.0	2Back_block2	3	10345
1274.157	3.0	2Back_block2	3	10359
1275.879	3.0	2Back_block2	3	10373
1277.4779999999998	3.0	2Back_block2	3	10386
1279.1999999999998	3.0	2Back_block2	3	10400
1280.9219999999998	3.0	2Back_block2	3	10414
1282.6439999999998	3.0	2Back_block2	3	10428
1284.366	3.0	2Back_block2	3	10442
1285.965	3.0	2Back_block2	3	10455
1287.687	3.0	2Back_block2	3	10469
1289.4089999999999	3.0	2Back_block2	3	10483
1291.1309999999999	3.0	2Back_block2	3	10497
1292.7299999999998	3.0	2Back_block2	3	10510
1294.452	3.0	2Back_block2	3	10524
1296.174	3.0	2Back_block2	3	10538
1297.773	3.0	2Back_block2	3	10551
1299.495	3.0	2Back_block2	3	10565
1301.2169999999999	3.0	2Back_block2	3	10579
1302.8159999999998	3.0	2Back_block2	3	10592
1304.5379999999998	3.0	2Back_block2	3	10606
1306.26	3.0	2Back_block2	3	10620
1307.859	3.0	2Back_block2	3	10633
1309.581	3.0	2Back_block2	3	10647
1311.3029999999999	3.0	2Back_block2	3	10661
1313.0249999999999	3.0	2Back_block2	3	10675
1314.6239999999998	3.0	2Back_block2	3	10688
1316.3459999999998	3.0	2Back_block2	3	10702
1318.068	3.0	2Back_block2	3	10716
1319.79	3.0	2Back_block2	3	10730
1321.389	3.0	2Back_block2	3	10743
1323.1109999999999	3.0	2Back_block2	3	10757
1324.8329999999999	3.0	2Back_block2	3	10771
1326.5549999999998	3.0	2Back_block2	3	10785
1328.154	3.0	2Back_block2	3	10798
1329.876	3.0	2Back_block2	3	10812
1331.598	3.0	2Back_block2	3	10826
1333.32	3.0	2Back_block2	3	10840
1334.9189999999999	3.0	2Back_block2	3	10853
1336.6409999999998	3.0	2Back_block2	3	10867
1338.3629999999998	3.0	2Back_block2	3	10881
1340.0849999999998	3.0	2Back_block2	3	10895
1341.684	3.0	2Back_block2	3	10908
1343.406	3.0	2Back_block2	3	10922
1345.128	3.0	2Back_block2	3	10936
1346.7269999999999	3.0	2Back_block2	3	10949
1348.4489999999998	3.0	2Back_block2	3	10963
1350.1709999999998	3.0	2Back_block2	3	10977
1351.77	3.0	2Back_block2	3	10990
1353.492	3.0	2Back_block2	3	11004
1355.214	3.0	2Back_block2	3	11018
1356.8129999999999	3.0	2Back_block2	3	11031
1358.5349999999999	3.0	2Back_block2	3	11045
1360.2569999999998	3.0	2Back_block2	3	11059
1361.9789999999998	3.0	2Back_block2	3	11073
1363.578	3.0	2Back_block2	3	11086
1365.3	3.0	2Back_block2	3	11100
1367.022	3.0	2Back_block2	3	11114
1368.744	3.0	2Back_block2	3	11128
1370.3429999999998	3.0	2Back_block2	3	11141
1372.0649999999998	3.0	2Back_block2	3	11155
1373.7869999999998	3.0	2Back_block2	3	11169
1375.5089999999998	3.0	2Back_block2	3	11183
1377.108	3.0	2Back_block2	3	11196
1378.83	3.0	2Back_block2	3	11210
1380.552	3.0	2Back_block2	3	11224
1382.1509999999998	3.0	2Back_block2	3	11237
1383.8729999999998	3.0	2Back_block2	3	11251
1385.472	3.0	2Back_block2	3	11264
1387.194	3.0	2Back_block2	3	11278
1388.916	3.0	2Back_block2	3	11292
1390.638	3.0	2Back_block2	3	11306
1392.2369999999999	3.0	2Back_block2	3	11319
1393.9589999999998	3.0	2Back_block2	3	11333
1395.6809999999998	3.0	2Back_block2	3	11347
1397.4029999999998	3.0	2Back_block2	3	11361
1399.002	3.0	2Back_block2	3	11374
1400.724	3.0	2Back_block2	3	11388
1402.446	3.0	2Back_block2	3	11402
1404.168	3.0	2Back_block2	3	11416
1405.8899999999999	3.0	2Back_block2	3	11430
1407.4889999999998	3.0	2Back_block2	3	11443
1409.2109999999998	3.0	2Back_block2	3	11457
1410.9329999999998	3.0	2Back_block2	3	11471
1412.532	3.0	2Back_block2	3	11484
1414.254	3.0	2Back_block2	3	11498
1415.9759999999999	3.0	2Back_block2	3	11512
1417.5749999999998	3.0	2Back_block2	3	11525
1419.2969999999998	3.0	2Back_block2	3	11539
1421.0189999999998	3.0	2Back_block2	3	11553
1422.618	3.0	2Back_block2	3	11566
1424.34	3.0	2Back_block2	3	11580
1426.062	3.0	2Back_block2	3	11594
1427.6609999999998	3.0	2Back_block2	3	11607
1429.3829999999998	3.0	2Back_block2	3	11621
1431.1049999999998	3.0	2Back_block2	3	11635
1432.8269999999998	3.0	2Back_block2	3	11649
